"","id","created_time","snippet","headline","news_desk","company_name"
"980",10,"2010-09-28T10:47:04+0000","NBC Universal on Monday launched a $5.1 billion, four-part debt sale, said IFR, a Thomson Reuters service.","NBC Launches $5.1 Billion Debt Sale","Business","Goldman Sachs"
"981",1,"2011-12-12T21:23:18+0000","Occupy Wall Street protesters picket Goldman Sachs.","TimesCast | Protests at Goldman Sachs","Metro","Goldman Sachs"
"982",2,"2011-12-15T17:32:55+0000","The appointment of  Pete Lyon comes a day after Goldman Sachs announced the retirement of Milton R. Berlinski, a 26-year Goldman veteran who had run the unit alongside Alison Mass.","Goldman Sachs Names Co-Head of Private Equity Banking Group","","Goldman Sachs"
"983",3,"2011-12-29T02:26:17+0000","Breakingviews envisions some of the possibilities in a hypothetical memo to shareholders that wouldn’t be surprising to see from Goldman during 2012.","A Future Memo From Goldman","Business","Goldman Sachs"
"984",4,"2011-12-28T03:48:14+0000","There is no disputing that developing more jobs in different fields would be better for New York, and the country, than fighting financial regulations.","Wall Street Meets Reality","Editorial","Goldman Sachs"
"985",5,"2011-12-20T13:46:18+0000","Goldman Sachs, Vodafone and other big businesses were treated too favorably by British tax officials, potentially costing the nation billions of pounds of revenue as a result, according to a government report released on Tuesday.","British Tax Office Assailed for ‘Cozy’ Ties With Big Companies","","Goldman Sachs"
"986",6,"2011-12-19T16:36:09+0000","While shares of the online game company continued to fall on Monday, Zynga’s underwriters, including Morgan Stanley and Goldman Sachs, shared $32.5 million for handling the I.P.O.","Even as Zynga Slides, Bankers Reap Big Fees","","Goldman Sachs"
"987",7,"2011-12-19T22:56:21+0000","Seven investment banks will be giving up their claim to some $150 million in advisory fees. And some firms’ rankings will be affected in the year-end league tables as a result.","AT&T Deal’s Wall Street Losers","","Goldman Sachs"
"988",8,"2011-11-14T21:27:10+0000","More than a dozen Goldman partners have announced plans to leave recently, a much higher number than in years past, including some well-known names on Wall Street like Kevin Kennedy and Jeff Resnick.","A Wave of Partner Retirements at Goldman Sachs","","Goldman Sachs"
"989",9,"2011-12-14T23:40:41+0000","Milton Berlinski,  who runs the group at Goldman Sachs that caters to private equity firms, is leaving.","A Top Goldman Executive to Retire","","Goldman Sachs"
"990",10,"2011-12-10T02:14:46+0000","Philip A. Falcone, the founder of Harbinger Capital Partners, received a Wells Notice from the S.E.C., which usually means the commission is planning enforcement proceedings.","S.E.C. Looks at Harbinger’s Dealings With Goldman","","Goldman Sachs"
"991",1,"2011-12-09T19:43:32+0000","University recruiting sessions by JPMorgan Chase and Goldman Sachs were disrupted this week by stealth protesters from the Occupy Princeton movement.","An Orange and Black Eye for 2 Banks","","Goldman Sachs"
"992",2,"2011-12-10T21:35:26+0000","In one banker’s view, developments in the world’s fast-growth markets will prove much more important to investors than the issues of the euro zone.","Looking Beyond Europe","NAT","Goldman Sachs"
"993",3,"2011-12-03T01:44:36+0000","Edward C. Forst, the co-head of asset management, is retiring from Goldman Sachs amid questions about his leadership style.","High-Level Goldman Executive Is Leaving the Firm","","Goldman Sachs"
"994",4,"2011-12-05T15:49:46+0000","Nexon, a fast-growing Asian online game company, set the price for its initial public offering at $16.68 a share, a debut that could value the company at $7.2 billion.","Zynga Rival in Japan Prices $1.2 Billion I.P.O.","","Goldman Sachs"
"995",5,"2011-12-02T19:13:04+0000","Michael Kors, the fashion apparel and accessories maker, announced plans on Friday to go public, an offering that could value the company at $3.63 billion.","Michael Kors Readies to Go Public","","Goldman Sachs"
"996",6,"2011-11-29T21:50:44+0000","Using a new standard announced recently, Standard and Poor’s reduced the credit rating for seven of the top eight American banks, as well as banks in Europe.","S.&P. Cuts Its Ratings for 15 Banks","","Goldman Sachs"
"997",7,"2011-11-29T00:31:25+0000","The antibank fervor of the Occupy Wall Street movement has entered college campuses, complicating the on-campus recruiting process for applicants and recruiters.","At Top Colleges, Anti-Wall St. Fervor Complicates Recruiting","","Goldman Sachs"
"998",8,"2011-11-28T22:14:09+0000","As he did with Bank of America, Judge Jed S. Rakoff wants Citigroup to take more responsibility for the “truth” of its wrongdoing in its settlement with the S.E.C.","Behind Rakoff’s Rejection of Citigroup Settlement","","Goldman Sachs"
"999",9,"2011-11-03T18:39:12+0000","The police said the protesters apparently held a mock trial of Goldman Sachs, a main target of the Occupy Wall Street movement, at their encampment in Zuccotti Park before setting out for the building to deliver their verdict.","Protesters Arrested Outside Goldman Sachs Building","","Goldman Sachs"
"1000",10,"2011-11-18T23:30:26+0000","Gary D. Cohn’s name emerged during a court hearing as prosecutors and lawyers for Rajat K. Gupta, a former Goldman Sachs director, debated the timing of depositions that are set to be taken in a parallel S.E.C. case against Mr. Gupta.","Goldman’s Cohn May Be Interviewed in Gupta Case","","Goldman Sachs"
"1001",1,"2011-11-18T18:30:11+0000","The crop of 261 executives is the smallest at Goldman in years, reflecting a recent cost-cutting push by the firm.","Goldman Names Managing Directors","","Goldman Sachs"
"1002",2,"2011-11-19T18:39:37+0000","The “beige book,” a quarterly report produced by Goldman Sachs that emphasizes pithy statements by executives in earnings conference calls, makes for disturbing reading about the economy.","From the Mouths of Executives, Little Comfort","NAT","Goldman Sachs"
"1003",3,"2011-11-16T13:38:35+0000","As the ax continues to fall on Wall Street, Citigroup is drawing up plans to eliminate about 3,000 jobs, while BNP Paribas intends to cut about 1,400 positions.","Citi to Shed 3,000 Jobs; BNP Paribas Plans to Cut About 1,400","","Goldman Sachs"
"1004",4,"2011-11-12T19:58:21+0000","Long before Occupy Wall Street, the Sisters of St. Francis were quietly staging an occupation of their own, and have become one of the most surprising groups of corporate activists.","Nuns Who Won’t Stop Nudging","NAT","Goldman Sachs"
"1005",5,"2011-11-11T07:34:17+0000","The Goa Think Festival, a battleground of ideas and ideologies, but not too far from controversy.","High Ideals and Corruption Dominate Think Festival Agenda","","Goldman Sachs"
"1006",6,"2011-11-09T13:06:18+0000","A new regulatory filing details how weak the third quarter — when the firm reported its first quarterly loss since the financial crisis — really was.","For Goldman, Trading Losses on 21 Days in Third Quarter","","Goldman Sachs"
"1007",7,"2011-11-08T19:09:28+0000","Yelp, the online reviews site for local businesses, has turned to Goldman Sachs and Citigroup to lead its initial public offering, according to people briefed on the situation.","Yelp Hires Goldman and Citigroup to Lead I.P.O.","","Goldman Sachs"
"1008",8,"2011-11-08T21:09:44+0000","A single investment bank received 15.9 percent of all Wall Street media mentions in the first 10 months of 2011, according to a new study. Can you guess which?","One Bank Dominates Headlines (Take a Wild Guess)","","Goldman Sachs"
"1009",9,"2011-11-09T00:20:17+0000","The fund, the firm’s fifth, will make investments of $14 million to $69 million in European and American technology start-ups.","Index Ventures Raises $700 Million Growth Fund","","Goldman Sachs"
"1010",10,"2011-11-08T01:01:53+0000","The sluggish economy and Dodd-Frank restrictions are affecting bankers’ compensation, leading to the weakest bonus season since the financial crisis.","Wall St. Pay Expected to Fall 20% to 30%","","Goldman Sachs"
"1011",1,"2011-10-18T11:48:55+0000","Goldman Sachs, weighed down by problems in its private equity portfolio and the broader global economic woes, reported a loss of $428 million.","Goldman Sachs Reports $428 Million Loss","","Goldman Sachs"
"1012",2,"2011-11-03T21:40:29+0000","Robert Woo, who was paralyzed after an accident in 2007, took his first steps Thursday using a bionic device that gives hope to paraplegics that they may one day walk on their own.","Walking Again, With Help From an Exoskeleton","","Goldman Sachs"
"1013",3,"2011-11-01T01:18:00+0000","A series of blunders by former senior executives of Goldman Sachs raises questions about whether the firm’s secret for success can actually be exported.","It’s Lonely Without the Goldman Net","","Goldman Sachs"
"1014",4,"2011-10-31T12:12:13+0000","Rajat K. Gupta’s calendar for Sept. 23, 2008, provides a lens into the influential and busy life of the Goldman director and McKinsey senior partner at a time when federal prosecutors say he was also breaking the law.","On a Busy Day, a Goldman Meeting and a Crucial Call","","Goldman Sachs"
"1015",5,"2011-10-28T13:25:02+0000","M. Michele Burns, the former chief executive of the human resource consulting firm Mercer, has been elected to Goldman’s board.","Goldman Adds a Board Member","","Goldman Sachs"
"1016",6,"2011-10-29T21:26:09+0000","While the world watched the demise of Qaddafi, some unsettling news from Wall Street helped explain why all those protests are resonating.","Did You Hear the One About the Bankers?","Editorial","Goldman Sachs"
"1017",7,"2011-10-28T18:37:45+0000","Two corporate law professors argue that a better way to rein in risky trading by bankers is to hold top executives personally liable for losses if their banks fail.","Another View: A Simpler Rein Than the Volcker Rule","","Goldman Sachs"
"1018",8,"2011-10-27T01:36:28+0000","The criminal charges against Rajat K. Gupta, a former Goldman Sachs director, represent a sharp reversal for a man whose personal story reads like a caricature of a Horatio Alger tale.","A Stunning Fall From Grace for a Star Executive","","Goldman Sachs"
"1019",9,"2011-10-26T21:58:08+0000","White Collar White examines the obstacles that the Justice Department may face in prosecuting Rajat K. Gupta, who is accused of giving inside information to Raj Rajaratnam.","The Challenges of Prosecuting Rajat Gupta","","Goldman Sachs"
"1020",10,"2011-10-26T12:37:54+0000","Rajat K. Gupta was “the illegal eyes and ears in the boardroom” for a friend on Wall Street, Raj Rajaratnam, prosecutors asserted as they filed criminal charges.","With Gupta’s Arrest, Insider Inquiry Goes Beyond Wall St.","Business","Goldman Sachs"
"1021",1,"2011-10-25T23:44:22+0000","Rajat K. Gupta, a former director of Goldman Sachs and the most prominent executive ensnared in an aggressive insider trading investigation, is expected to surrender to authorities.","U.S. Expected to Charge Executive Tied to Galleon Case","","Goldman Sachs"
"1022",2,"2011-10-25T18:10:24+0000","Goldman Sachs, JPMorgan Chase and Morgan Stanley are among Wall Street investment firms vying to manage the sovereign wealth fund being established by oil-rich Nigeria.","Wall St. Giants Seek a Piece of Nigeria’s Sovereign Fund","","Goldman Sachs"
"1023",3,"2011-10-07T02:06:32+0000","A growing number of analysts estimate Goldman will slip into the red when it announces third-quarter results.","A Question of Trimming Pay at Goldman Sachs","Business","Goldman Sachs"
"1024",4,"2011-10-21T15:00:14+0000","In the latest installment of DealBook’s animated series, Lloyd C. Blankfein, chief executive of Goldman Sachs, is confronted by a protester from Occupy Wall Street.","The Protester and the Goldman Chief","","Goldman Sachs"
"1025",5,"2011-10-22T16:48:14+0000","As much as American financial institutions have sought to minimize damage from Europe’s problems, the rescue of Dexia shows that there may be risks that are less known.","Bank’s Collapse in Europe Points to Global Risks","Business","Goldman Sachs"
"1026",6,"2011-10-20T14:15:30+0000","The fraud cases against Goldman Sachs and Citigroup may have been identical, but Citigroup paid a smaller settlement and doesn’t face the same highly charged outrage.","The Late-Mover Advantage in Citigroup’s Settlement","","Goldman Sachs"
"1027",7,"2011-10-20T20:44:26+0000","The hedge fund founded by Richard C. Perry has cut about 30 portfolio managers and analysts and three partners, according to people with knowledge of the situation.","Perry Capital Cuts Staff and Closes Hong Kong Office","","Goldman Sachs"
"1028",8,"2011-10-19T19:17:24+0000","As the number of corporate spinoffs mounts, Lazard so far leads a Thomson Reuters league table for advising on them.","The Breakup Advisers","","Goldman Sachs"
"1029",9,"2011-10-19T00:48:20+0000","The first loss at Goldman Sachs since the financial crisis points to what could be a more lasting shift in the financial industry, which has been steadily retrenching.","Goldman Loss Offers a Bad Omen for Wall Street","","Goldman Sachs"
"1030",10,"2011-10-17T05:08:50+0000","Given last week’s trading, Goldman’s ability to generate returns above the cost of financing itself is not being taken for granted by shareholders.","Invincible Goldman Loses Stride, Briefly","Business","Goldman Sachs"
"1031",1,"2011-10-17T12:29:38+0000","Mitt Romney has so far raised more campaign donations from Wall Street than President Obama has, The New York Times reports.","Romney Ahead in Race for Wall Street Cash","","Goldman Sachs"
"1032",2,"2011-10-16T23:58:08+0000","Despite being one of the biggest deals announced this year, Kinder Morgan’s takeover of El Paso drew upon only a handful of advisers. One of them, Goldman Sachs, has ties to both companies.","The Advisers Behind Kinder Morgan’s Deal for El Paso","","Goldman Sachs"
"1033",3,"2011-10-18T01:35:46+0000","The underwriters of the public offering of Groupon shares, the hottest of the year, seemed to have overlooked signs of problems at the start-up.","The Missed Red Flags on Groupon","","Goldman Sachs"
"1034",4,"2011-09-27T02:30:45+0000","Goldman Sachs is preparing to significantly expand its cost-cutting initiative, a move that could lead to additional job losses at the bank.","Goldman Sachs Draws Up Deeper Cuts","","Goldman Sachs"
"1035",5,"2011-10-14T19:03:04+0000","Online organizers set Saturday as the date to spread the Occupy Wall Street to cities around the world. In Italy, protesters started early by storming into the offices of Goldman Sachs.","As Calls for Protests Go Global, Italy Jumps the Gun","","Goldman Sachs"
"1036",6,"2011-10-13T11:26:46+0000","JPMorgan Chase kicked off the banking industry’s earnings season, reporting that profit fell 4 percent in the third quarter as a result of lingering mortgage troubles and weak investment banking results.","JPMorgan Profit Falls 4%, to $4.26 Billion","","Goldman Sachs"
"1037",7,"2011-10-12T01:04:06+0000","The top financial regulator in Massachusetts is concerned about the staffing services provided to hedge funds by big Wall Street banks.","Massachusetts Asks Banks for Details on Recruiting","","Goldman Sachs"
"1038",8,"2011-09-22T18:15:34+0000","The investment in ZocDoc, an online service that helps consumers book and manage doctor appointments. is the latest start-up bet by the Wall Street firm.","Goldman Sachs Invests $25 Million in ZocDoc","","Goldman Sachs"
"1039",9,"2011-10-10T23:13:11+0000","Amid threats of student unrest and anger stirred by the Occupy Wall Street movement, Lloyd C. Blankfein of Goldman Sachs has canceled a scheduled appearance at Barnard College, citing a scheduling conflict.","Amid Protests, Blankfein Cancels College Talk","","Goldman Sachs"
"1040",10,"2011-10-11T12:07:10+0000","Economic turmoil worldwide and at home threatens the profits and bonuses at the big banks, the New York comptroller said.","New York May Lose 10,000 Wall St. Jobs, Report Says","","Goldman Sachs"
"1041",1,"2011-10-11T02:30:02+0000","In an effort to secure lucrative brokerage and trading business, big banks like Goldman Sachs, Deutsche Bank, Morgan Stanley and Bank of America have become powerful recruiting forces for their biggest hedge fund clients.","Wall St. Banks Help Hedge Funds Recruit","","Goldman Sachs"
"1042",2,"2011-10-06T01:25:29+0000","The draft document from the Federal Deposit Insurance Corporation expands the ban on proprietary trading by banks, but it leaves many details to be determined.","Details Emerge on Draft of Volcker Rule","","Goldman Sachs"
"1043",3,"2011-09-15T22:33:32+0000","The closure marks a sharp reversal for Global Alpha, one of Goldman Sachs’s best-known hedge funds, after it rung up big losses this year.","Goldman Sachs to Shut Its Global Alpha Hedge Fund","","Goldman Sachs"
"1044",4,"2011-09-30T23:18:59+0000","The Clearing House Association warns that requiring layers of bank capital protection would devastate the industry’s returns and have a chilling effect on the economy.","Clearing House Group Assails Bank Capital Rules","","Goldman Sachs"
"1045",5,"2011-09-28T23:22:04+0000","Hewlett-Packard has hired Goldman Sachs to defend against possible attacks by activist investors or unwanted suitors, as the technology giant struggles to turn itself around.","H.P. Hires Goldman to Defend Against Activists","","Goldman Sachs"
"1046",6,"2011-09-28T22:38:34+0000","Banks like Citigroup, Goldman Sachs and Morgan Stanley are chasing the potential payoff abroad. But there’s a quiet truth to success in those risky markets: the path to profits is often filled with mistakes and setbacks.","Emerging Markets Offer Banks Profits, but Headaches Too","","Goldman Sachs"
"1047",7,"2011-09-28T22:47:28+0000","American investment banks have been competitive in international offerings, but have not competed at all for Chinese companies raising money domestically.","Chinese Policies Put Squeeze On the Banks","","Goldman Sachs"
"1048",8,"2011-09-28T22:42:12+0000","With growth flat at home, companies turn their eyes to remote regions of the world like Sri Lanka, Zimbabwe and Uruguay.","Untapped and Growing, Frontier Markets Beckon","","Goldman Sachs"
"1049",9,"2011-09-27T15:03:46+0000","The video seemed almost too good to be true: an independent stock trader’s unvarnished opinion of how the world works that confirmed many stereotypes about Wall Street.","A Trader’s Truth, or a Prank?","","Goldman Sachs"
"1050",10,"2011-09-27T15:38:59+0000","As Wall Street moves to shed jobs by the thousands, Capital One, whose planned acquisition of ING Direct USA has drawn scrutiny, trumpeted its plans to hire more than 3,600 new employees in 2011.","Capital One Says ING Direct Deal Will Create Jobs","","Goldman Sachs"
"1051",1,"2011-09-26T18:59:33+0000","White Collar Watch examines the Securities and Exchange Commission’s first insider trading case involving an exchange-traded fund.","Milestone Moment for S.E.C. in Insider Case","","Goldman Sachs"
"1052",2,"2011-09-26T23:31:49+0000","A former Goldman Sachs banker, Jim Himes understands the world of high finance better than most of his Congressional peers, and that is less of an asset than it once was.","Wall Street Ties Bring Peril for Democratic Lawmaker","","Goldman Sachs"
"1053",3,"2011-09-07T23:52:06+0000","Goldman Sachs’s parts — an industry-leading investment bank, an extensive securities trading operation and an asset management arm — may be worth a lot more than the whole.","Breaking Up Could Be Good for Goldman Sachs","Business","Goldman Sachs"
"1054",4,"2011-09-22T23:28:13+0000","Goldman Sachs has named Gregg Lemkau as its head of mergers and acquisitions for Europe, the Middle East, Africa and Asia Pacific countries.","Goldman Names New Head of Europe and Asia Pacific Mergers","","Goldman Sachs"
"1055",5,"2011-09-21T20:04:41+0000","The S.E.C. said the former Goldman Sachs employee once tipped his father to a crucial shakeup in the firm’s exchange-traded funds division.","S.E.C. Accuses Ex-Goldman Employee of Insider Trading","","Goldman Sachs"
"1056",6,"2011-09-14T23:42:00+0000","Katinka Domotorffy, the head of the quantitative investment strategies group, will retire from Goldman Sachs at the end of the year, according to a letter sent to investors.","Head of Goldman’s Computer-Trading Shop to Step Down","","Goldman Sachs"
"1057",7,"2011-09-16T11:00:46+0000","An ongoing conversation with business owners who meet regularly to share their successes and struggles.","Going Behind the Scenes With Four Owners","","Goldman Sachs"
"1058",8,"2011-09-16T01:49:39+0000","The $2 billion trading loss that has rocked the Swiss banking giant UBS has also cast a spotlight on a relatively unknown but increasingly profitable corner of Wall Street  — Delta One desks.","Delta One Desks Are Big Moneymakers","","Goldman Sachs"
"1059",9,"2011-09-14T12:01:18+0000","It does not always pay to follow Warren Buffett’s moves over the long term, at least when he buys preferred shares rather than common stock, as in deals with General Electric and Goldman Sachs.","The Perils of Chasing Buffett","","Goldman Sachs"
"1060",10,"2011-09-13T23:01:06+0000","The F.D.I.C. unanimously approved two sets of rules on Tuesday that would mandate so-called living wills at the nation’s largest financial firms.","Regulators Aim to End ‘Too Big To Fail’","","Goldman Sachs"
"1061",1,"2011-09-12T10:50:08+0000","McGraw-Hill will spin off its educational unit and concentrate on its business information services in an effort to raise its flat share price.","To Lift Stock, McGraw-Hill Will Split in Two","","Goldman Sachs"
"1062",2,"2011-08-12T16:26:17+0000","A new Twitter account claims to dish the dirt on what gets overheard inside the elevators at the Wall Street firm.","Meet the Goldman Sachs Banker Behind @GSElevator","","Goldman Sachs"
"1063",3,"2011-09-07T13:44:14+0000","Women — always a rare breed in the upper echelons of Wall Street — are looking like an endangered species in the executive suites of big banks. Bank of America’s Sallie Krawcheck is the latest to go.","The Last Women Standing on Wall Street","","Goldman Sachs"
"1064",4,"2011-09-09T01:27:58+0000","The suit accuses 11 firms, including Blackstone Group and Kohlberg Kravis Roberts, of a conspiracy to rig the market for multibillion-dollar takeovers.","Judge Widens Antitrust Suit Against Private Equity Firms","","Goldman Sachs"
"1065",5,"2011-09-06T15:03:17+0000","Shares of the Dunkin’ Brands Group slid 5 percent Tuesday morning, as equity analysts issued a mixed bag of reports, including a sell rating from Goldman Sachs, one of its top underwriters.","Dunkin’ Donuts Parent Gets Mixed Reviews","","Goldman Sachs"
"1066",6,"2011-09-06T19:46:20+0000","Federal regulators are relying on lesser-known provisions of the securities laws that give them a stronger basis for going after 17 banks for damages.","U.S. Takes Hard Line in Suits Over Bad Mortgages","","Goldman Sachs"
"1067",7,"2011-08-08T22:25:24+0000","In an attempt to appease Citadel, the online brokerage company announced on Monday that it has created a new special committee to evaluate the company’s strategic options and has hired Goldman Sachs to advise.","Bowing to Citadel, E*Trade Hires Goldman Sachs","","Goldman Sachs"
"1068",8,"2011-09-02T20:55:13+0000","Federal regulators filed suits on Friday against several of the nation’s leading banks, seeking billions in compensation for huge losses by Fannie Mae and Freddie Mac on mortgage-backed securities the banks assembled during the housing boom.","Bank Suits Over Mortgages Are Filed","","Goldman Sachs"
"1069",9,"2011-09-01T14:47:58+0000","As part of an ambitious effort to overhaul its image, Goldman Sachs has a new Web site filled with sparkling testimonials from employees and videos featuring the firm’s executives.","The Friendly New Face of Goldman","","Goldman Sachs"
"1070",10,"2011-09-02T20:35:02+0000","The action is part of a growing attempt to force banks to pay billions of dollars for helping stoke the housing bubble.","Federal Regulators Sue Big Banks Over Mortgages","Business","Goldman Sachs"
"1071",1,"2011-09-02T02:01:51+0000","The federal agency that oversees Fannie Mae and Freddie Mac is expected to sue Bank of America, Goldman Sachs and others, accusing them of failures in vetting mortgages during the housing bubble.","U.S. Is Set to Sue a Dozen Big Banks Over Mortgages","Business","Goldman Sachs"
"1072",2,"2011-07-18T00:23:05+0000","The chief executive’s troubles and triumphs have some people wondering how long he will last and whether the bank should rethink its top job.","Blankfein’s Tenure at Goldman Sachs","Business","Goldman Sachs"
"1073",3,"2011-08-26T16:58:44+0000","As Hurricane Irene travels up the East Coast, New York is steeling itself for disaster, with several big financial firms located in designated flood zones.","As Irene Approaches, Banks Prepare for the Worst","","Goldman Sachs"
"1074",4,"2011-08-26T00:48:50+0000","Bloomberg L.P.’s purchase of the Bureau of National Affairs for about $1 billion cash reflects Bloomberg’s ardor to expand its influence and build a cushion against Wall Street.","A Big Purchase for Bloomberg","Business","Goldman Sachs"
"1075",5,"2011-08-25T16:15:03+0000","While he is investing $5 billion into Bank of America, Warren E. Buffett is no stranger to taking up positions in the nation’s biggest lenders.","Buffett Adds Another Bank to His Portfolio","","Goldman Sachs"
"1076",6,"2011-08-23T14:05:16+0000","Jonathan Sorrell, a top banker at Goldman Sachs, will join the Man Group as head of strategy for the European hedge fund giant.","Top Goldman Banker to Join Man Group","","Goldman Sachs"
"1077",7,"2011-08-23T22:56:07+0000","A month after Standard & Poor’s told the banks that it would not rate the sale, a rival ratings agency steps into the breach.","Goldman and Citigroup Hire Moody’s to Salvage Bond Sale","","Goldman Sachs"
"1078",8,"2011-07-19T12:31:28+0000","The weak showing reflected the investment bank’s costly move to reduce risk and cut back trading activities. The second-quarter performance points to the new reality on Wall Street.","Goldman Sachs Disappoints With Earnings of $1.05 Billion","","Goldman Sachs"
"1079",9,"2011-08-22T20:48:56+0000","Goldman’s chief executive, Lloyd C. Blankfein, has hired Reid Weingarten, a prominent criminal defense lawyer.","Goldman’s Shares Tumble as Blankfein Hires Top Lawyer","","Goldman Sachs"
"1080",10,"2011-08-24T23:21:18+0000","The company, a social network tool for businesses, is the latest into the pipeline of technology I.P.O.’s.","Jive Software Files to Go Public","","Goldman Sachs"
"1081",1,"2011-08-25T13:22:31+0000","On Thursday, Berkshire Hathaway, run by Warren E. Buffett, announced plans to invest $5 billion in Bank of America, a vote of confidence for the beleaguered financial firm.","Buffett Invests $5 Billion in Bank of America","","Goldman Sachs"
"1082",2,"2011-07-08T15:30:12+0000","Breaking the so-called golden handcuffs of finance can be tough, but several Goldman Sachs have successfully left the fold to pursue their passions.","Riffing on Life After Goldman Sachs","","Goldman Sachs"
"1083",3,"2011-08-22T01:09:01+0000","To back up its bid for Kinetic Concepts, which would top a $4.9 billion deal with Apax Partners, Convatec has obtained “highly confident” financing letters from its investment banks.","ConvaTec Said to Bid for Kinetic Concepts","","Goldman Sachs"
"1084",4,"2011-06-29T22:01:15+0000","The Wall Street plans to lay off 230 employees in New York. The job cuts would begin at the end of September.","Goldman Sachs Prepares to Cut Jobs","","Goldman Sachs"
"1085",5,"2011-08-18T22:09:03+0000","DealBook presents the full list of advisers on Hewlett-Packard’s $11.7 billion takeover of Autonomy, which represents a small army of bankers and lawyers.","The Advisers Behind H.P.’s Autonomy Deal","","Goldman Sachs"
"1086",6,"2011-06-15T19:01:10+0000","No one disputes that Goldman Sachs shorted the housing market. The problem is not the size or the timing of the short selling, it’s how the investment bank went about doing so.","Misdirection in Goldman Sachs’s Housing Short","","Goldman Sachs"
"1087",7,"2011-05-17T01:16:22+0000","When Goldman went public in 1999, a group of 221 executives controlled the firm. Now, only 39 remain, with the others going to top jobs in finance, government and even sports.","The Goldman Sachs Diaspora","","Goldman Sachs"
"1088",8,"2011-08-10T03:23:19+0000","The National Credit Union Administration says Goldman Sachs misrepresented securities in offering documents as safer than they were.","Credit Union Regulator Accuses Goldman","Business","Goldman Sachs"
"1089",9,"2011-08-09T12:44:45+0000","Goldman lost money on 15 days in the second quarter, one of the worst trading performances the bank has posted in some time.","Goldman Gives Details on Lackluster Quarter","","Goldman Sachs"
"1090",10,"2011-08-11T12:59:05+0000","Wall Street executives and some market insiders feel the sell-off in bank stocks has been overdone. But some big institutions have been selling for months.","The Trouble With Financial Stocks","","Goldman Sachs"
"1091",1,"2011-12-12T21:23:18+0000","Occupy Wall Street protesters picket Goldman Sachs.","TimesCast | Protests at Goldman Sachs","Metro","Goldman Sachs"
"1092",2,"2011-12-15T17:32:55+0000","The appointment of  Pete Lyon comes a day after Goldman Sachs announced the retirement of Milton R. Berlinski, a 26-year Goldman veteran who had run the unit alongside Alison Mass.","Goldman Sachs Names Co-Head of Private Equity Banking Group","","Goldman Sachs"
"1093",3,"2011-12-29T02:26:17+0000","Breakingviews envisions some of the possibilities in a hypothetical memo to shareholders that wouldn’t be surprising to see from Goldman during 2012.","A Future Memo From Goldman","Business","Goldman Sachs"
"1094",4,"2011-12-28T03:48:14+0000","There is no disputing that developing more jobs in different fields would be better for New York, and the country, than fighting financial regulations.","Wall Street Meets Reality","Editorial","Goldman Sachs"
"1095",5,"2011-12-20T13:46:18+0000","Goldman Sachs, Vodafone and other big businesses were treated too favorably by British tax officials, potentially costing the nation billions of pounds of revenue as a result, according to a government report released on Tuesday.","British Tax Office Assailed for ‘Cozy’ Ties With Big Companies","","Goldman Sachs"
"1096",6,"2011-12-19T16:36:09+0000","While shares of the online game company continued to fall on Monday, Zynga’s underwriters, including Morgan Stanley and Goldman Sachs, shared $32.5 million for handling the I.P.O.","Even as Zynga Slides, Bankers Reap Big Fees","","Goldman Sachs"
"1097",7,"2011-12-19T22:56:21+0000","Seven investment banks will be giving up their claim to some $150 million in advisory fees. And some firms’ rankings will be affected in the year-end league tables as a result.","AT&T Deal’s Wall Street Losers","","Goldman Sachs"
"1098",8,"2011-12-14T23:40:41+0000","Milton Berlinski,  who runs the group at Goldman Sachs that caters to private equity firms, is leaving.","A Top Goldman Executive to Retire","","Goldman Sachs"
"1099",9,"2011-11-14T21:27:10+0000","More than a dozen Goldman partners have announced plans to leave recently, a much higher number than in years past, including some well-known names on Wall Street like Kevin Kennedy and Jeff Resnick.","A Wave of Partner Retirements at Goldman Sachs","","Goldman Sachs"
"1100",10,"2011-12-10T02:14:46+0000","Philip A. Falcone, the founder of Harbinger Capital Partners, received a Wells Notice from the S.E.C., which usually means the commission is planning enforcement proceedings.","S.E.C. Looks at Harbinger’s Dealings With Goldman","","Goldman Sachs"
"1101",1,"2011-12-09T19:43:32+0000","University recruiting sessions by JPMorgan Chase and Goldman Sachs were disrupted this week by stealth protesters from the Occupy Princeton movement.","An Orange and Black Eye for 2 Banks","","Goldman Sachs"
"1102",2,"2011-12-10T21:35:26+0000","In one banker’s view, developments in the world’s fast-growth markets will prove much more important to investors than the issues of the euro zone.","Looking Beyond Europe","NAT","Goldman Sachs"
"1103",3,"2011-12-03T01:44:36+0000","Edward C. Forst, the co-head of asset management, is retiring from Goldman Sachs amid questions about his leadership style.","High-Level Goldman Executive Is Leaving the Firm","","Goldman Sachs"
"1104",4,"2011-12-05T15:49:46+0000","Nexon, a fast-growing Asian online game company, set the price for its initial public offering at $16.68 a share, a debut that could value the company at $7.2 billion.","Zynga Rival in Japan Prices $1.2 Billion I.P.O.","","Goldman Sachs"
"1105",5,"2011-12-02T19:13:04+0000","Michael Kors, the fashion apparel and accessories maker, announced plans on Friday to go public, an offering that could value the company at $3.63 billion.","Michael Kors Readies to Go Public","","Goldman Sachs"
